referrer_source,referrer_host,device,page_type,page_url,page_path,country,region,city,page_views,carts,checkouts,avg_duration,bounce_rate,orders_placed,hour_of_day,day,month,year,day_in_month,shipping,legal
Search,Other,Desktop,Site,Other,Site,United States,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,5,4,4,2021,23,12,1.0
Search,Other,Mobile,Checkout,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,6,4,4,2021,23,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,2.1972245773362196,0,0,5.043425116919247,1.0,0,7,4,4,2021,23,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.0986122886681098,0,0,6.859614903654202,1.0,0,7,4,4,2021,23,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,7,4,4,2021,23,8,0.2
Social,Other,Mobile,Site,Other,Site,France,Other,Other,1.0986122886681098,0,0,3.2188758248682006,1.0,0,8,4,4,2021,23,8,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.6094379124341003,0,0,3.367295829986474,1.0,0,8,4,4,2021,23,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,10,4,4,2021,23,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,2.6390573296152584,1.0,0,11,4,4,2021,23,2,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,1.791759469228055,0,0,5.236441962829949,1.0,0,11,4,4,2021,23,8,0.2
Social,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.3862943611198906,0,0,4.219507705176107,1.0,0,12,4,4,2021,23,2,1.0
Social,Other,Mobile,Site,Other,Site,France,Other,Other,1.9459101490553132,0,0,4.605170185988092,1.0,0,12,4,4,2021,23,8,0.2
Search,Other,Mobile,Checkout,Other,Site,Switzerland,Other,Other,1.3862943611198906,0,0,2.995732273553991,1.0,0,13,4,4,2021,23,2,1.0
Search,Other,Mobile,Checkout,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,14,4,4,2021,23,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.3862943611198906,0,0,3.295836866004329,1.0,0,15,4,4,2021,23,8,0.2
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,17,4,4,2021,23,8,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,18,4,4,2021,23,2,1.0
Unknown,[shop_name].goaffpro.com,Desktop,Site,Other,Site,France,Other,Other,1.0986122886681098,0,0,2.0794415416798357,1.0,0,18,4,4,2021,23,8,0.2
Search,Other,Desktop,Site,Other,Site,United States,Other,Other,1.0986122886681098,0,0,3.2188758248682006,1.0,0,18,4,4,2021,23,12,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,20,4,4,2021,23,8,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,2.4849066497880004,0,0,5.480638923341991,1.0,0,20,4,4,2021,23,2,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.3862943611198906,0,0,4.795790545596741,1.0,0,20,4,4,2021,23,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,21,4,4,2021,23,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.3862943611198906,0,0,2.5649493574615367,1.0,0,21,4,4,2021,23,8,0.2
Unknown,Other,Mobile,Site,Other,Site,France,Other,Other,2.302585092994046,0,0,4.23410650459726,1.0,0,21,4,4,2021,23,8,0.2
Search,Other,Mobile,Checkout,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,22,4,4,2021,23,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.9459101490553132,0,0,5.455321115357702,1.0,0,22,4,4,2021,23,8,0.2
Social,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,23,4,4,2021,23,8,0.2
Search,Other,Desktop,Custom Page,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,2,5,4,2021,24,12,0.2
Search,Other,Desktop,Custom Page,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,2,5,4,2021,24,12,0.2
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,2,5,4,2021,24,12,0.2
Search,Other,Desktop,Custom Page,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,2,5,4,2021,24,12,0.2
Search,Other,Desktop,Custom Page,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,2,5,4,2021,24,12,0.2
Search,Other,Desktop,Custom Page,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,2,5,4,2021,24,12,0.2
Search,Other,Desktop,Custom Page,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,2,5,4,2021,24,12,0.2
Search,Other,Desktop,Custom Page,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,2,5,4,2021,24,12,0.2
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,2,5,4,2021,24,12,0.2
Search,Other,Desktop,Custom Page,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,2,5,4,2021,24,12,0.2
Search,Other,Desktop,Custom Page,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,2,5,4,2021,24,12,0.2
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,2,5,4,2021,24,12,0.2
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,2,5,4,2021,24,12,0.2
Search,Other,Desktop,Custom Page,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,2,5,4,2021,24,12,0.2
Search,Other,Desktop,Custom Page,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,2,5,4,2021,24,12,0.2
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,2,5,4,2021,24,12,0.2
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,6,5,4,2021,24,12,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.9459101490553132,0,0,4.820281565605037,1.0,0,8,5,4,2021,24,8,0.2
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,8,5,4,2021,24,8,0.2
Unknown,[referrer_1].ch,Mobile,Site,Other,/products/[keyword_2]-10,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,8,5,4,2021,24,2,1.0
Search,Other,Desktop,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,8,5,4,2021,24,12,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.6094379124341003,0,0,5.572154032177765,1.0,0,9,5,4,2021,24,2,1.0
Social,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.6094379124341003,0,0,3.8501476017100584,1.0,0,9,5,4,2021,24,2,1.0
Search,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,9,5,4,2021,24,12,1.0
Search,Other,Other,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,9,5,4,2021,24,2,1.0
Search,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,9,5,4,2021,24,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,9,5,4,2021,24,12,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.0986122886681098,0,0,2.833213344056216,1.0,0,12,5,4,2021,24,8,0.2
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,14,5,4,2021,24,8,0.2
Social,Other,Mobile,Site,Other,Site,France,Other,Other,1.6094379124341003,0,0,3.9318256327243257,1.0,0,16,5,4,2021,24,8,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,2.4849066497880004,1,1,5.638354669333745,1.0,1,18,5,4,2021,24,2,1.0
Social,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,2.302585092994046,0,0,5.181783550292085,1.0,0,18,5,4,2021,24,2,1.0
Social,Other,Mobile,Site,Other,Site,France,Other,Other,1.3862943611198906,0,0,2.6390573296152584,1.0,0,19,5,4,2021,24,8,0.2
Search,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,21,5,4,2021,24,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,21,5,4,2021,24,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,21,5,4,2021,24,12,1.0
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,22,5,4,2021,24,12,0.2
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,22,5,4,2021,24,12,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,23,5,4,2021,24,8,0.2
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,23,5,4,2021,24,12,0.2
Search,Other,Mobile,Custom Page,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,0,6,4,2021,25,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,1,6,4,2021,25,8,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,3.4965075614664802,1.0,0,6,6,4,2021,25,2,1.0
Search,Other,Mobile,Site,Other,Site,Other,Other,Other,1.6094379124341003,0,0,3.1354942159291497,1.0,0,11,6,4,2021,25,12,0.2
Social,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,3.58351893845611,1.0,0,11,6,4,2021,25,2,1.0
Social,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,12,6,4,2021,25,8,0.2
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,12,6,4,2021,25,8,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,1.3862943611198906,0,0,3.5553480614894135,1.0,0,13,6,4,2021,25,2,1.0
Unknown,Other,Mobile,Site,Other,Site,Other,Other,Other,1.3862943611198906,0,0,2.3978952727983707,1.0,0,16,6,4,2021,25,12,0.2
Social,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,17,6,4,2021,25,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,2.6390573296152584,1,1,6.113682179832232,1.0,1,18,6,4,2021,25,8,0.2
Search,Other,Desktop,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,18,6,4,2021,25,12,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,18,6,4,2021,25,8,0.2
Search,Other,Desktop,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,18,6,4,2021,25,12,1.0
Social,Other,Desktop,Site,Other,Site,France,Other,Other,1.6094379124341003,0,0,4.820281565605037,1.0,0,22,6,4,2021,25,8,0.2
Search,Other,Desktop,Site,Other,Site,France,Other,Other,1.3862943611198906,0,0,2.995732273553991,1.0,0,22,6,4,2021,25,8,0.2
Search,Other,Desktop,Site,Other,Site,France,Other,Other,1.9459101490553132,0,0,7.163946684342547,1.0,0,22,6,4,2021,25,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,23,6,4,2021,25,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.6094379124341003,0,0,5.198497031265826,1.0,0,23,6,4,2021,25,8,0.2
Social,Other,Mobile,Site,Other,Site,France,Other,Other,1.6094379124341003,0,1,3.367295829986474,1.0,0,0,0,4,2021,26,8,0.2
Search,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,1,0,4,2021,26,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,1,0,4,2021,26,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,1,0,4,2021,26,12,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,3,0,4,2021,26,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,6,0,4,2021,26,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.3862943611198906,0,0,3.6109179126442243,1.0,0,8,0,4,2021,26,8,0.2
Unknown,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,2.0794415416798357,1.0,0,8,0,4,2021,26,2,1.0
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,2.3978952727983707,1,1,6.248042874508429,1.0,1,10,0,4,2021,26,12,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,2.302585092994046,0,0,5.517452896464707,1.0,0,10,0,4,2021,26,8,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,2.4849066497880004,1.0,0,12,0,4,2021,26,2,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,12,0,4,2021,26,8,0.2
Search,Other,Desktop,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,12,0,4,2021,26,12,1.0
Unknown,Other,Desktop,Site,Other,Site,France,Other,Other,1.0986122886681098,0,0,3.367295829986474,1.0,0,12,0,4,2021,26,8,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,7.336285660021297,1.0,0,13,0,4,2021,26,2,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,13,0,4,2021,26,2,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.9459101490553132,0,0,4.61512051684126,1.0,0,14,0,4,2021,26,8,0.2
Search,Other,Desktop,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,14,0,4,2021,26,12,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,14,0,4,2021,26,8,0.2
Search,Other,Mobile,Checkout,Other,Site,France,Other,Other,1.0986122886681098,0,0,4.189654742026425,1.0,0,15,0,4,2021,26,8,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,3.2188758248682006,1.0,0,15,0,4,2021,26,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.3862943611198906,0,0,2.9444389791664403,1.0,0,16,0,4,2021,26,2,1.0
Search,Other,Mobile,Checkout,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,16,0,4,2021,26,8,0.2
Search,Other,Desktop,Site,Other,Site,France,Other,Other,1.0986122886681098,0,0,3.58351893845611,1.0,0,17,0,4,2021,26,8,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,17,0,4,2021,26,2,1.0
Search,Other,Mobile,Checkout,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,18,0,4,2021,26,8,0.2
Social,Other,Mobile,Site,Other,Site,France,Other,Other,1.791759469228055,0,0,4.2626798770413155,1.0,0,18,0,4,2021,26,8,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Geneva,Geneva,2.0794415416798357,1,1,4.574710978503383,1.0,1,19,0,4,2021,26,2,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,19,0,4,2021,26,8,0.2
Search,Other,Desktop,Checkout,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,19,0,4,2021,26,2,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.3862943611198906,1,1,4.653960350157523,1.0,0,19,0,4,2021,26,8,0.2
Social,Other,Mobile,Custom Page,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,19,0,4,2021,26,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.6094379124341003,0,0,4.990432586778736,1.0,0,21,0,4,2021,26,8,0.2
Search,Other,Desktop,Site,Other,Site,France,Other,Other,1.0986122886681098,0,0,2.302585092994046,1.0,0,22,0,4,2021,26,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.3862943611198906,0,0,4.007333185232471,1.0,0,22,0,4,2021,26,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,3,1,4,2021,27,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.791759469228055,0,0,5.087596335232384,1.0,0,8,1,4,2021,27,8,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.3862943611198906,0,0,3.713572066704308,1.0,0,8,1,4,2021,27,2,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,1.6094379124341003,0,0,3.2188758248682006,1.0,0,10,1,4,2021,27,8,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,3.258096538021482,1.0,0,10,1,4,2021,27,2,1.0
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,2.302585092994046,1,1,4.941642422609304,1.0,1,11,1,4,2021,27,2,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,11,1,4,2021,27,8,0.2
Search,Other,Mobile,Checkout,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,14,1,4,2021,27,8,0.2
Social,Other,Mobile,Site,Other,Site,France,Other,Other,1.6094379124341003,0,0,2.995732273553991,1.0,0,15,1,4,2021,27,8,0.2
Search,Other,Desktop,Site,Other,Site,France,Other,Other,2.0794415416798357,1,1,4.867534450455582,1.0,0,15,1,4,2021,27,8,0.2
Search,Other,Desktop,Site,Other,Site,United States,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,16,1,4,2021,27,12,1.0
Social,Other,Mobile,Site,Other,Site,France,Other,Other,2.1972245773362196,0,0,4.110873864173311,1.0,0,17,1,4,2021,27,8,0.2
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,1.0986122886681098,0,0,1.6094379124341003,1.0,0,18,1,4,2021,27,12,0.2
Search,Other,Desktop,Site,Other,Site,France,Other,Other,1.0986122886681098,0,0,1.9459101490553132,1.0,0,18,1,4,2021,27,8,0.2
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.791759469228055,1,0,4.394449154672439,1.0,0,19,1,4,2021,27,8,0.2
Search,Other,Mobile,Checkout,Other,Site,France,Other,Other,1.0986122886681098,0,0,6.0844994130751715,1.0,0,19,1,4,2021,27,8,0.2
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,20,1,4,2021,27,12,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,1.791759469228055,0,0,4.90527477843843,1.0,0,20,1,4,2021,27,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,3.8918202981106265,1.0,0,20,1,4,2021,27,2,1.0
Social,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,21,1,4,2021,27,8,0.2
Social,Other,Desktop,Site,Other,Site,France,Other,Other,1.6094379124341003,0,0,3.4339872044851463,1.0,0,22,1,4,2021,27,8,0.2
Search,Other,Desktop,Site,Other,Site,France,Other,Other,1.0986122886681098,0,0,1.9459101490553132,1.0,0,22,1,4,2021,27,8,0.2
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,4,2,4,2021,28,12,0.2
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,7,2,4,2021,28,8,0.2
Search,Other,Mobile,Custom Page,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,8,2,4,2021,28,2,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,9,2,4,2021,28,8,0.2
Search,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,9,2,4,2021,28,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,9,2,4,2021,28,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,9,2,4,2021,28,12,1.0
Unknown,Other,Mobile,Site,Other,Site,France,Other,Other,1.6094379124341003,0,1,5.817111159963204,1.0,0,9,2,4,2021,28,8,0.2
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,10,2,4,2021,28,8,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.0986122886681098,0,0,4.976733742420574,1.0,0,10,2,4,2021,28,2,1.0
Search,Other,Desktop,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,10,2,4,2021,28,12,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,1.3862943611198906,0,0,4.0943445622221,1.0,0,10,2,4,2021,28,8,0.2
Social,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,1.3862943611198906,0,0,3.6109179126442243,1.0,0,11,2,4,2021,28,2,1.0
Search,Other,Mobile,Checkout,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,11,2,4,2021,28,8,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Geneva,Geneva,0.6931471805599453,0,0,0.0,0.0,0,12,2,4,2021,28,2,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,1.0986122886681098,0,0,3.044522437723423,1.0,0,12,2,4,2021,28,8,0.2
Search,Other,Desktop,Site,Other,Site,France,Other,Other,2.302585092994046,0,0,5.003946305945459,1.0,0,12,2,4,2021,28,8,0.2
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,12,2,4,2021,28,8,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,2.4849066497880004,1,1,5.135798437050262,1.0,1,12,2,4,2021,28,2,1.0
Search,Other,Desktop,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,12,2,4,2021,28,8,0.2
Social,Other,Mobile,Site,Other,Site,France,Other,Other,1.3862943611198906,0,0,6.825460036255307,1.0,0,13,2,4,2021,28,8,0.2
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,1.6094379124341003,0,0,6.88653164253051,1.0,0,14,2,4,2021,28,12,0.2
Search,Other,Desktop,Site,Other,Site,France,Other,Other,1.9459101490553132,0,0,5.293304824724492,1.0,0,14,2,4,2021,28,8,0.2
Search,Other,Desktop,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,15,2,4,2021,28,2,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,16,2,4,2021,28,8,0.2
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,2.6390573296152584,0,0,6.3818160174060985,1.0,0,18,2,4,2021,28,12,0.2
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,19,2,4,2021,28,2,1.0
Unknown,[referrer_1].ch,Mobile,Site,Other,/products/[keyword_2]-20,Switzerland,Geneva,Geneva,2.3978952727983707,0,0,5.541263545158426,1.0,0,20,2,4,2021,28,2,1.0
Search,Other,Mobile,Site,Other,Site,United States,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,23,2,4,2021,28,12,1.0
Social,Other,Mobile,Site,Other,Site,France,Other,Other,1.6094379124341003,0,0,3.9889840465642745,1.0,0,0,3,4,2021,29,8,0.2
Social,Other,Mobile,Custom Page,Other,Site,France,Other,Other,1.0986122886681098,0,0,1.9459101490553132,1.0,0,4,3,4,2021,29,8,0.2
Search,Other,Desktop,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,5,3,4,2021,29,12,0.2
Unknown,[referrer_1].ch,Other,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,7,3,4,2021,29,12,0.2
Search,Other,Mobile,Checkout,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,8,3,4,2021,29,2,1.0
Search,Other,Mobile,Site,Other,Site,Switzerland,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,9,3,4,2021,29,2,1.0
Search,Other,Mobile,Site,Other,Site,France,Other,Other,1.0986122886681098,0,0,2.70805020110221,1.0,0,9,3,4,2021,29,8,0.2
Search,Other,Other,Site,Other,Site,Other,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,10,3,4,2021,29,12,0.2
Unknown,Other,Mobile,Site,Other,/products/[keyword_2]-20,France,Other,Other,0.6931471805599453,0,0,0.0,0.0,0,13,3,4,2021,29,8,0.2
Search,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,13,3,4,2021,29,12,1.0
Search,Other,Mobile,Site,Other,Site,United States,Iowa,Council Bluffs,0.6931471805599453,0,0,0.0,0.0,0,13,3,4,2021,29,12,1.0
